epoch,optimizer_updates,processed_trajectories,optimizer_batches,micro_batch_size,effective_batch_size,accumulation_steps,step_relative_l2_sum_mean_per_trajectory,full_spacetime_relative_l2_mean_per_trajectory,learning_rate,epoch_seconds,mean_epoch_seconds_this_process,estimated_remaining_seconds,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes
387,19350,1000,50,20,20,1,0.056062866508960724,0.014378916397690773,0.000125,13.92594620026648,14.014982510077736,1573.6319206301123,761111040,805306368
388,19400,1000,50,20,20,1,0.05501157814264297,0.014116003289818763,0.000125,14.218405600171536,14.015520766753099,1592.461427219212,761111040,805306368
389,19450,1000,50,20,20,1,0.05763687509298324,0.014782750993967057,0.000125,14.044118700083345,14.015608431361999,1558.8971757092513,761111040,805306368
390,19500,1000,50,20,20,1,0.05517218327522278,0.014151685640215874,0.000125,13.990992899984121,14.015559653590362,1539.0092189982533,761111040,805306368
391,19550,1000,50,20,20,1,0.0539570626616478,0.013832535773515701,0.000125,14.028650000225753,14.018333463427012,1529.122850024607,761111040,805306368
392,19600,1000,50,20,20,1,0.05594059121608734,0.014348768681287765,0.000125,14.368749199900776,14.01923450229604,1551.8249135892838,761111040,805306368
393,19650,1000,50,20,20,1,0.05449371308088303,0.013977863982319831,0.000125,14.173848299775273,14.019641805344211,1516.6017680759542,761111040,805306368
394,19700,1000,50,20,20,1,0.05879193830490112,0.015080413520336152,0.000125,13.735337999649346,14.018926984264143,1455.9458279628307,761111040,805306368
395,19750,1000,50,20,20,1,0.05497965401411056,0.014103968113660813,0.000125,13.95901759993285,14.018787795696642,1465.6968479929492,761111040,805306368
396,19800,1000,50,20,20,1,0.05587032490968704,0.014336137145757676,0.000125,14.03833180014044,14.018843502020275,1459.9865072146058,761111040,805306368
397,19850,1000,50,20,20,1,0.055103872656822206,0.0141350407153368,0.000125,14.085038099903613,14.019024034509298,1450.7589242900722,761111040,805306368
398,19900,1000,50,20,20,1,0.05708598202466965,0.01464432629942894,0.000125,14.12686590012163,14.019307984171398,1440.9403218124062,761111040,805306368
399,19950,1000,50,20,20,1,0.0566536717414856,0.014533013388514518,0.000125,13.96942720003426,14.019196825815053,1410.9121472034603,761111040,805306368
400,20000,1000,50,20,20,1,0.057028121411800387,0.014624498337507248,6.25e-05,13.643981700297445,14.018271283500361,1364.3981700297445,761111040,805306368
401,20050,1000,50,20,20,1,0.05300736904144287,0.01359466241300106,6.25e-05,15.081699199974537,14.024411222942758,1493.0882207974792,761111040,805306368
402,20100,1000,50,20,20,1,0.05300285196304321,0.01359029147028923,6.25e-05,14.865929800085723,14.026514554229468,1456.861120408401,761111040,805306368
403,20150,1000,50,20,20,1,0.052956916093826294,0.013579847916960716,6.25e-05,14.470490099862218,14.027629996774714,1403.6375396866351,761111040,805306368
404,20200,1000,50,20,20,1,0.05287343293428421,0.013558007493615151,6.25e-05,15.24678870011121,14.030655794802334,1463.6917152106762,761111040,805306368
405,20250,1000,50,20,20,1,0.05208971506357193,0.013354510560631753,6.25e-05,14.71126150013879,14.032347274568208,1397.569842513185,761111040,805306368
406,20300,1000,50,20,20,1,0.052827544450759885,0.0135446937084198,6.25e-05,14.405581799801439,14.033278346551453,1354.1246891813353,761111040,805306368
407,20350,1000,50,20,20,1,0.05127431052923202,0.01314960278570652,6.25e-05,14.414883299730718,14.034226636118564,1340.5841468749568,761111040,805306368
408,20400,1000,50,20,20,1,0.052824864745140074,0.013550067722797394,6.25e-05,14.545458599925041,14.035493871323792,1338.1821911931038,761111040,805306368
409,20450,1000,50,20,20,1,0.05241748887300492,0.013437363594770432,6.25e-05,14.466581299901009,14.036561545965997,1316.4588982909918,761111040,805306368
410,20500,1000,50,20,20,1,0.05289176827669144,0.013561798229813576,6.25e-05,14.471592099871486,14.037632406585873,1302.4432889884338,761111040,805306368
411,20550,1000,50,20,20,1,0.05359637159109116,0.013743048340082168,6.25e-05,14.32728930003941,14.04141339294413,1275.1287477035075,761111040,805306368
412,20600,1000,50,20,20,1,0.05228889584541321,0.013415222629904747,6.25e-05,13.81667729979381,14.040884178398557,1215.8676023818552,761111040,805306368
413,20650,1000,50,20,20,1,0.05251171654462814,0.013467010781168938,6.25e-05,14.262581100221723,14.04143677627077,1240.84455571929,761111040,805306368
414,20700,1000,50,20,20,1,0.051947483777999875,0.013320999950170517,6.25e-05,14.095213799737394,14.041577860144988,1212.1883867774159,761111040,805306368
415,20750,1000,50,20,20,1,0.05221667391061783,0.013393630921840668,6.25e-05,14.083318199962378,14.041692965060292,1197.082046996802,761111040,805306368
416,20800,1000,50,20,20,1,0.05327512043714523,0.01366090713441372,6.25e-05,14.420766599941999,14.042617640385288,1211.344394395128,761111040,805306368
417,20850,1000,50,20,20,1,0.053285735130310055,0.013662534251809121,6.25e-05,14.500306400004774,14.043724175539243,1203.5254312003963,761111040,805306368
418,20900,1000,50,20,20,1,0.05137460160255432,0.01317469571530819,6.25e-05,14.603321199771017,14.04507133301401,1197.4723383812234,761111040,805306368
419,20950,1000,50,20,20,1,0.05361579006910324,0.013742059603333473,6.25e-05,14.320478499867022,14.045744468734727,1159.9587584892288,761111040,805306368
420,21000,1000,50,20,20,1,0.05407361406087875,0.013862833365797996,6.25e-05,14.590631500352174,14.047059276905133,1167.250520028174,761111040,805306368
421,21050,1000,50,20,20,1,0.052114529609680174,0.013365451365709305,6.25e-05,14.352419700007886,14.05071195985706,1133.841156300623,761111040,805306368
422,21100,1000,50,20,20,1,0.0532230064868927,0.01365236295759678,6.25e-05,14.451147799845785,14.051674963033568,1127.1895283879712,761111040,805306368
423,21150,1000,50,20,20,1,0.0513208994269371,0.01315732342004776,6.25e-05,14.695784500334412,14.053210777541002,1131.5754065257497,761111040,805306368
424,21200,1000,50,20,20,1,0.05317626053094864,0.013635730683803558,6.25e-05,14.065431999973953,14.053257061792362,1068.9728319980204,761111040,805306368
425,21250,1000,50,20,20,1,0.051763830423355105,0.013276210248470307,6.25e-05,13.11850620014593,14.051068276941557,983.8879650109448,761111040,805306368
426,21300,1000,50,20,20,1,0.05140574693679809,0.0131810854524374,6.25e-05,13.206851500086486,14.04909802558657,977.3070110064,761111040,805306368
427,21350,1000,50,20,20,1,0.05278650462627411,0.013538139522075653,6.25e-05,12.790278100408614,14.046164038407875,933.6903013298288,761111040,805306368
428,21400,1000,50,20,20,1,0.05322325164079666,0.013648549720644951,6.25e-05,13.15360669977963,14.044089584813722,947.0596823841333,761111040,805306368
429,21450,1000,50,20,20,1,0.05301007789373398,0.013593323111534118,6.25e-05,13.480997199658304,14.042788992074724,957.1508011757396,761111040,805306368
430,21500,1000,50,20,20,1,0.05189800667762756,0.01331097437441349,6.25e-05,13.600216399878263,14.041771495348753,952.0151479914784,761111040,805306368
431,21550,1000,50,20,20,1,0.05170553874969482,0.013262956097722054,6.25e-05,13.414820600301027,14.042473720650246,925.6226214207709,761111040,805306368
432,21600,1000,50,20,20,1,0.0523209998011589,0.013419273987412453,6.25e-05,13.700893299654126,14.04168965601841,931.6607443764806,761111040,805306368
433,21650,1000,50,20,20,1,0.05212785965204239,0.013377378895878792,6.25e-05,13.516274500172585,14.040558590762334,905.5903915115632,761111040,805306368
434,21700,1000,50,20,20,1,0.05221894186735153,0.013394890338182449,6.25e-05,14.004225300159305,14.040480775806907,924.2788698105142,761111040,805306368
435,21750,1000,50,20,20,1,0.05279016321897507,0.013536462426185608,6.25e-05,14.297098099719733,14.041081412874119,929.3113764817826,761111040,805306368
436,21800,1000,50,20,20,1,0.05209266221523285,0.013362885430455208,6.25e-05,13.941528899595141,14.040935233028161,892.257849574089,761111040,805306368
437,21850,1000,50,20,20,1,0.05252345871925354,0.013469280883669853,6.25e-05,13.631151299923658,14.040028195652377,858.7625318951905,761111040,805306368
438,21900,1000,50,20,20,1,0.05144026339054108,0.013193231761455535,6.25e-05,13.942830999847502,14.039811813470282,864.4555219905451,761111040,805306368
439,21950,1000,50,20,20,1,0.05241957694292068,0.013443830594420433,6.25e-05,13.558060099836439,14.038798084738186,827.0416660900228,761111040,805306368
440,22000,1000,50,20,20,1,0.05146459656953812,0.013198430582880973,6.25e-05,13.61377889988944,14.037837618181948,816.8267339933664,761111040,805306368
441,22050,1000,50,20,20,1,0.05217392104864121,0.013383406639099121,6.25e-05,13.18851250037551,14.038084766894046,778.122237522155,761111040,805306368
442,22100,1000,50,20,20,1,0.05132984203100204,0.013166341111063956,6.25e-05,13.510736699681729,14.036938625792404,783.6227285815403,761111040,805306368
443,22150,1000,50,20,20,1,0.05330249577760696,0.013668661251664162,6.25e-05,13.635477600153536,14.036086181038886,777.2222232087515,761111040,805306368
444,22200,1000,50,20,20,1,0.054834307849407196,0.014063268393278122,6.25e-05,13.893484599888325,14.035844182433049,778.0351375937462,761111040,805306368
445,22250,1000,50,20,20,1,0.05240235662460327,0.013443818137049675,6.25e-05,13.750043400097638,14.035244362247752,756.2523870053701,761111040,805306368
446,22300,1000,50,20,20,1,0.051025310754776,0.013084675639867782,6.25e-05,13.412786499597132,14.0338582033636,724.2904709782451,761111040,805306368
447,22350,1000,50,20,20,1,0.05276454257965088,0.013533592119812966,6.25e-05,14.082066900096834,14.03401465190187,746.3495457051322,761111040,805306368
448,22400,1000,50,20,20,1,0.05261145061254501,0.013483562126755715,6.25e-05,13.755158399697393,14.033434981027053,715.2682367842644,761111040,805306368
449,22450,1000,50,20,20,1,0.05165375530719757,0.01325939755141735,6.25e-05,13.984909099992365,14.033337416480977,713.2303640996106,761111040,805306368
450,22500,1000,50,20,20,1,0.051947227597236634,0.013323782965540886,6.25e-05,14.445045500062406,14.03426021955597,722.2522750031203,761111040,805306368
451,22550,1000,50,20,20,1,0.05274532240629196,0.013531087413430214,6.25e-05,14.100374499801546,14.036546687583156,690.9183504902758,761111040,805306368
452,22600,1000,50,20,20,1,0.05238746893405914,0.01343465070426464,6.25e-05,14.5976698002778,14.037793436725376,700.6881504133344,761111040,805306368
453,22650,1000,50,20,20,1,0.05186940836906433,0.013301113352179527,6.25e-05,14.240026200190187,14.038284127373315,669.2812314089388,761111040,805306368
454,22700,1000,50,20,20,1,0.05203828376531601,0.013349107936024666,6.25e-05,14.233173300046474,14.038757775330687,654.7259718021378,761111040,805306368
455,22750,1000,50,20,20,1,0.05218187630176544,0.013384038865566253,6.25e-05,13.812942400109023,14.03830778417638,621.582408004906,761111040,805306368
456,22800,1000,50,20,20,1,0.051542025923728946,0.0132182886749506,6.25e-05,14.093612199649215,14.038475695175421,620.1189367845654,761111040,805306368
457,22850,1000,50,20,20,1,0.05205463123321533,0.013347927570343018,6.25e-05,13.75641669984907,14.037901779869062,591.52591809351,761111040,805306368
458,22900,1000,50,20,20,1,0.05101026213169098,0.01307833245396614,6.25e-05,13.795069599989802,14.037379020305481,579.3929231995717,761111040,805306368
459,22950,1000,50,20,20,1,0.05046049869060516,0.012943636044859886,6.25e-05,13.44062040001154,14.036124883659898,551.0654364004731,761111040,805306368
460,23000,1000,50,20,20,1,0.05265536880493164,0.013505924180150033,6.25e-05,13.73983410000801,14.035525590217794,549.5933640003204,761111040,805306368
461,23050,1000,50,20,20,1,0.05303373515605927,0.013605794042348861,6.25e-05,13.938835499808192,14.03752163188722,543.6145844925195,761111040,805306368
462,23100,1000,50,20,20,1,0.05197239315509796,0.013329397931694985,6.25e-05,13.95433560013771,14.037415158225311,530.264752805233,761111040,805306368
463,23150,1000,50,20,20,1,0.05139849805831909,0.013177636682987213,6.25e-05,13.612532900180668,14.036507009287197,503.6637173066847,761111040,805306368
464,23200,1000,50,20,20,1,0.052331996738910674,0.013427173525094985,6.25e-05,13.867003400344402,14.036186250862023,499.21212241239846,761111040,805306368
465,23250,1000,50,20,20,1,0.05269784241914749,0.013518182814121246,6.25e-05,13.94038589997217,14.035987121290377,487.91350649902597,761111040,805306368
466,23300,1000,50,20,20,1,0.05213047981262207,0.013373649910092354,6.25e-05,13.86314949998632,14.035620413733598,471.3470829995349,761111040,805306368
467,23350,1000,50,20,20,1,0.05200897532701492,0.013346301540732384,6.25e-05,13.689819800201803,14.034886665953367,451.7640534066595,761111040,805306368
468,23400,1000,50,20,20,1,0.050745423138141635,0.013022973716259002,6.25e-05,13.727173900231719,14.034273222649995,439.269564807415,761111040,805306368
469,23450,1000,50,20,20,1,0.05506270986795425,0.014120295315980911,6.25e-05,13.961845200043172,14.034163679317958,432.8172012013383,761111040,805306368
470,23500,1000,50,20,20,1,0.05212520241737366,0.01337397700548172,6.25e-05,13.474623300135136,14.033019104468181,404.23869900405407,761111040,805306368
471,23550,1000,50,20,20,1,0.05110543173551559,0.013113405615091323,6.25e-05,14.05840600002557,14.035234618471291,407.69377400074154,761111040,805306368
472,23600,1000,50,20,20,1,0.051564877212047576,0.013226685985922814,6.25e-05,13.742685599718243,14.034626372669571,384.7951967921108,761111040,805306368
473,23650,1000,50,20,20,1,0.05219946789741516,0.013394108593463898,6.25e-05,14.116089900024235,14.034814160464855,381.13442730065435,761111040,805306368
474,23700,1000,50,20,20,1,0.052856292963027955,0.013556823968887329,6.25e-05,13.780644800048321,14.034282198945013,358.29676480125636,761111040,805306368
475,23750,1000,50,20,20,1,0.05108257484436035,0.013103596597909927,6.25e-05,13.717131199780852,14.033656402947871,342.9282799945213,761111040,805306368
476,23800,1000,50,20,20,1,0.051365090847015384,0.013169273987412453,6.25e-05,13.96993499994278,14.033566508613362,335.2784399986267,761111040,805306368
477,23850,1000,50,20,20,1,0.05184097731113434,0.013299198761582375,6.25e-05,14.000230399891734,14.033540650733611,322.0052991975099,761111040,805306368
478,23900,1000,50,20,20,1,0.052254683017730716,0.013405086398124695,6.25e-05,14.149564600083977,14.033827253974874,311.2904212018475,761111040,805306368
479,23950,1000,50,20,20,1,0.050413483321666716,0.012936547666788102,6.25e-05,13.616672500036657,14.03299834968674,285.9501225007698,761111040,805306368
480,24000,1000,50,20,20,1,0.05145633327960968,0.013201124161481857,6.25e-05,13.565646899864078,14.032066241041564,271.31293799728155,761111040,805306368
481,24050,1000,50,20,20,1,0.0524834298491478,0.013459454670548439,6.25e-05,13.894682500045747,14.03401320540538,263.9989675008692,761111040,805306368
482,24100,1000,50,20,20,1,0.050495069086551665,0.012947365522384643,6.25e-05,14.20677709998563,14.034414903527411,255.72198779974133,761111040,805306368
483,24150,1000,50,20,20,1,0.05109297353029251,0.013106460705399513,6.25e-05,14.189065699931234,14.034740792132343,241.21411689883098,761111040,805306368
484,24200,1000,50,20,20,1,0.050666642189025876,0.0129951131939888,6.25e-05,14.102621300145984,14.034922803719413,225.64194080233574,761111040,805306368
485,24250,1000,50,20,20,1,0.05225635641813278,0.0134080823212862,6.25e-05,14.097063799854368,14.03505953773184,211.45595699781552,761111040,805306368
486,24300,1000,50,20,20,1,0.0521412171125412,0.013377859249711037,6.25e-05,14.172524600289762,14.035356108436492,198.41534440405667,761111040,805306368
487,24350,1000,50,20,20,1,0.05128997510671616,0.013156559705734252,6.25e-05,14.290648399852216,14.03589236447626,185.7784291980788,761111040,805306368
488,24400,1000,50,20,20,1,0.05132898032665253,0.013170107141137123,6.25e-05,14.211869899649173,14.036262647745955,170.54243879579008,761111040,805306368
489,24450,1000,50,20,20,1,0.050270250082015994,0.012897935569286346,6.25e-05,14.131715099792928,14.036469063190228,155.4488660977222,761111040,805306368
490,24500,1000,50,20,20,1,0.051023999333381656,0.013081978037953378,6.25e-05,14.008937300182879,14.036420831632592,140.0893730018288,761111040,805306368
491,24550,1000,50,20,20,1,0.051946467280387876,0.013330187857151031,6.25e-05,13.966101399622858,14.0385802596743,125.69491259660572,761111040,805306368
492,24600,1000,50,20,20,1,0.05091896456480026,0.013065345987677574,6.25e-05,14.022891700267792,14.038560075609665,112.18313360214233,761111040,805306368
493,24650,1000,50,20,20,1,0.051909177958965304,0.013318834230303764,6.25e-05,13.966460899915546,14.038426054361075,97.76522629940882,761111040,805306368
494,24700,1000,50,20,20,1,0.05120097726583481,0.013137617781758308,6.25e-05,14.202979899942875,14.038770034817812,85.21787939965725,761111040,805306368
495,24750,1000,50,20,20,1,0.0519117277264595,0.013322008669376374,6.25e-05,13.842655399814248,14.038382460202344,69.21327699907124,761111040,805306368
496,24800,1000,50,20,20,1,0.05202861046791077,0.013346867948770522,6.25e-05,13.746222499758005,14.037803795564198,54.98488999903202,761111040,805306368
497,24850,1000,50,20,20,1,0.05182781493663788,0.013294174075126649,6.25e-05,13.576913400087506,14.03688530503047,40.73074020026252,761111040,805306368
498,24900,1000,50,20,20,1,0.05166283077001572,0.013260456755757332,6.25e-05,14.199430299922824,14.037256259638554,28.398860599845648,761111040,805306368
499,24950,1000,50,20,20,1,0.0512265350818634,0.01314401513338089,6.25e-05,13.920589699875563,14.037026852304919,13.920589699875563,761111040,805306368
500,25000,1000,50,20,20,1,0.051384831607341766,0.013182135000824928,3.125e-05,13.724706400185823,14.03644296860043,0.0,761111040,805306368
