epoch,optimizer_updates,processed_trajectories,optimizer_batches,microbatches,micro_batch_size,effective_batch_size,backward_loss_mean_per_trajectory,full_spacetime_loss_mean_per_trajectory,learning_rate,epoch_seconds,mean_epoch_seconds_this_run,estimated_remaining_seconds,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes
193,9650,1000,50,100,10,20,38.646099578857424,0.2690124123096466,0.0005,238.96894309995696,235.4234380020731,72274.99546663645,9413277696,10097786880
194,9700,1000,50,100,10,20,37.92108728027344,0.26350704455375673,0.0005,244.24956599995494,235.46901562422653,72053.51878101332,9413277696,10097786880
195,9750,1000,50,100,10,20,38.19997561645508,0.2654409055709839,0.0005,243.62755870004185,235.5109228835895,71830.8314794948,9413277696,10097786880
196,9800,1000,50,100,10,20,38.02864334106445,0.2647871358394623,0.0005,246.18664420000277,235.56595335765363,71612.04982072671,9413277696,10097786880
197,9850,1000,50,100,10,20,38.251251953125,0.26553214526176455,0.0005,237.1406231999863,235.5740056309641,71378.92370618212,9413277696,10097786880
198,9900,1000,50,100,10,20,38.10486791992187,0.26445003962516783,0.0005,237.91669080010615,235.5859241328282,71146.94908811412,9413277696,10097786880
199,9950,1000,50,100,10,20,37.76067034912109,0.2629865810871124,0.0005,247.3956167001743,235.64535256733663,70929.25112276833,9413277696,10097786880
200,10000,1000,50,100,10,20,37.98068179321289,0.2637563829421997,0.00025,241.8512077999767,235.67645430949983,70702.93629284995,9413277696,10097786880
201,10050,1000,50,100,10,20,36.46426583862305,0.2520803208351135,0.00025,246.958984100027,235.73302167363173,70484.17348041589,9413277696,10097786880
202,10100,1000,50,100,10,20,35.16460372924805,0.24297453999519347,0.00025,237.6299753000494,235.74247138217865,70251.25647188924,9413277696,10097786880
203,10150,1000,50,100,10,20,35.45950207519531,0.24493295645713806,0.00025,241.8621471999213,235.77271725665068,70024.49702522525,9413277696,10097786880
204,10200,1000,50,100,10,20,35.23062564086914,0.2434111227989197,0.00025,240.796304800082,235.7973941529407,69796.02866927045,9413277696,10097786880
205,10250,1000,50,100,10,20,34.871814849853514,0.24075217604637145,0.00025,240.65373299992643,235.82115556536607,69567.24089178299,9413277696,10097786880
206,10300,1000,50,100,10,20,34.90898611450195,0.24107406210899354,0.00025,242.76928909984417,235.85534928786427,69341.4726906321,9413277696,10097786880
207,10350,1000,50,100,10,20,34.969439727783204,0.2412698173522949,0.00025,242.96322140004486,235.8897535376811,69115.69778654056,9413277696,10097786880
208,10400,1000,50,100,10,20,34.61050335693359,0.23875341594219207,0.00025,233.9044387000613,235.88028367211518,68877.04283225763,9413277696,10097786880
209,10450,1000,50,100,10,20,34.53728704833984,0.23816583001613617,0.00025,246.74965399992652,235.9323599181822,68656.31673619102,9413277696,10097786880
210,10500,1000,50,100,10,20,34.55397592163086,0.23812473702430725,0.00025,240.98828829987906,235.95652616714304,68427.39258847148,9413277696,10097786880
211,10550,1000,50,100,10,20,34.6533525390625,0.23959784078598023,0.00025,238.72527880012058,235.97003138530778,68195.33907035395,9413277696,10097786880
212,10600,1000,50,100,10,20,34.74778094482422,0.24002322626113892,0.00025,237.33209700020961,235.97650949481132,67961.23473450566,9413277696,10097786880
213,10650,1000,50,100,10,20,34.727055419921875,0.23924975204467774,0.00025,232.5815566999372,235.96065889718338,67720.70910349162,9413277696,10097786880
214,10700,1000,50,100,10,20,34.29131936645508,0.23655261588096618,0.00025,245.75112759997137,236.0065048588788,67497.86038963933,9413277696,10097786880
215,10750,1000,50,100,10,20,34.732522827148436,0.23962955665588379,0.00025,181.70103979995474,235.75398026325544,67189.8843750278,9413277696,10097786880
216,10800,1000,50,100,10,20,35.203711029052734,0.2430623905658722,0.00025,154.00936029991135,235.37586402175927,66846.74538217964,9413277696,10097786880
217,10850,1000,50,100,10,20,34.74883471679688,0.24054741144180297,0.00025,162.58809110010043,235.04049150414727,66516.45909567368,9413277696,10097786880
218,10900,1000,50,100,10,20,34.32053692626953,0.23673951804637908,0.00025,184.97400819999166,234.81087539816562,66216.6668622827,9413277696,10097786880
219,10950,1000,50,100,10,20,34.276484558105466,0.23653110587596893,0.00025,196.81452589994296,234.63747189954333,65933.12960377168,9413277696,10097786880
220,11000,1000,50,100,10,20,34.22041116333008,0.23642363166809083,0.00025,185.6410046000965,234.41481649909085,65636.14861974544,9413277696,10097786880
221,11050,1000,50,100,10,20,34.23071087646484,0.2364036890268326,0.00025,188.36552349990234,234.20678138416324,65343.69200618154,9413277696,10097786880
222,11100,1000,50,100,10,20,34.36907119750977,0.23727704083919526,0.00025,154.94018639996648,233.84977458333302,65010.23733416658,9413277696,10097786880
223,11150,1000,50,100,10,20,34.398178314208984,0.23789898419380187,0.00025,158.63480980019085,233.51254883004486,64682.97602592243,9413277696,10097786880
224,11200,1000,50,100,10,20,34.52428768920898,0.23872340440750123,0.00025,153.67510759993456,233.15618762901744,64351.107785608816,9413277696,10097786880
225,11250,1000,50,100,10,20,34.3347565612793,0.23636744022369385,0.00025,154.5539557999,232.80691184355567,64021.90075697781,9413277696,10097786880
226,11300,1000,50,100,10,20,34.22930969238281,0.2368170545101166,0.00025,159.86543569993228,232.48447568761082,63700.74633840536,9413277696,10097786880
227,11350,1000,50,100,10,20,34.21713076782227,0.236078568816185,0.00025,210.60178819997236,232.38814127136592,63441.9625670829,9413277696,10097786880
228,11400,1000,50,100,10,20,33.928568267822264,0.2341725423336029,0.00025,246.03235009987839,232.4480571631575,63225.87154837884,9413277696,10097786880
229,11450,1000,50,100,10,20,34.005383880615234,0.2346860978603363,0.00025,230.6793513998855,232.44039881179071,62991.34807799528,9413277696,10097786880
230,11500,1000,50,100,10,20,34.01018011474609,0.23470406949520112,0.00025,245.57243659999222,232.49756899956492,62774.343629882525,9413277696,10097786880
231,11550,1000,50,100,10,20,34.58700103759766,0.23929127740859985,0.00025,623.982701000059,234.19274900735908,62997.849482979596,9413277696,10097786880
232,11600,1000,50,100,10,20,34.25810168457031,0.23635615634918214,0.00025,585.7117478998844,235.7080441702585,63169.75583762927,9413277696,10097786880
233,11650,1000,50,100,10,20,33.9568122253418,0.23461340618133544,0.00025,278.7741912000347,235.89292905364854,62983.41205732416,9413277696,10097786880
234,11700,1000,50,100,10,20,33.899674011230466,0.23425262057781218,0.00025,263.7821398000233,236.01217506068429,62779.23856614202,9413277696,10097786880
235,11750,1000,50,100,10,20,34.04945639038086,0.2348872891664505,0.00025,181.95931680011563,235.7822590229785,62482.298641089306,9413277696,10097786880
236,11800,1000,50,100,10,20,33.76788293457031,0.2337088510990143,0.00025,183.47462079999968,235.56092100932216,62188.08314646105,9413277696,10097786880
237,11850,1000,50,100,10,20,33.9697073059082,0.23479184532165528,0.00025,183.7938337000087,235.34255940675095,61895.0931239755,9413277696,10097786880
238,11900,1000,50,100,10,20,34.021704437255856,0.23468592834472657,0.00025,184.25235209986567,235.12795024369785,61603.52296384884,9413277696,10097786880
239,11950,1000,50,100,10,20,34.06544799804688,0.23553208434581757,0.00025,184.63970579998568,234.91674905941454,61313.2715045072,9413277696,10097786880
240,12000,1000,50,100,10,20,34.03283963012695,0.23502790689468384,0.00025,186.09340970008634,234.71336697541702,61025.47541360842,9413277696,10097786880
241,12050,1000,50,100,10,20,34.47494425964356,0.2379939935207367,0.00025,182.51528130006045,234.4970760365148,60734.74269345734,9413277696,10097786880
242,12100,1000,50,100,10,20,34.01848910522461,0.23521159088611604,0.00025,178.52213619998656,234.26582336570291,60440.58242835135,9413277696,10097786880
243,12150,1000,50,100,10,20,33.87397079467773,0.23380438911914825,0.00025,182.09794210013933,234.05119839218088,60151.15798679049,9413277696,10097786880
244,12200,1000,50,100,10,20,33.83849230957031,0.23365738570690156,0.00025,183.0677509000525,233.84229930983588,59863.628623317985,9413277696,10097786880
245,12250,1000,50,100,10,20,33.71201623535156,0.23311001098155976,0.00025,198.00626249983907,233.6960779057141,59592.4998659571,9413277696,10097786880
246,12300,1000,50,100,10,20,34.06503546142578,0.2353869333267212,0.00025,192.30022780015133,233.52811141422765,59316.140299213825,9413277696,10097786880
247,12350,1000,50,100,10,20,33.730009094238284,0.2330907393693924,0.00025,190.2526901999954,233.3529916878541,59038.30689702708,9413277696,10097786880
248,12400,1000,50,100,10,20,33.619394790649416,0.23227083599567414,0.00025,179.73404749995098,233.1368317318547,58750.48159642739,9413277696,10097786880
249,12450,1000,50,100,10,20,33.8130207824707,0.23382869613170623,0.00025,181.70305760018528,232.93032133132576,58465.51065416277,9413277696,10097786880
250,12500,1000,50,100,10,20,33.97460546875,0.23451243329048158,0.00025,183.41345609980635,232.7323075112002,58183.07687780005,9413277696,10097786880
251,12550,1000,50,100,10,20,34.07401956176758,0.23577380228042602,0.00025,182.96129129990004,232.53436715816764,57901.05742238374,9413277696,10097786880
252,12600,1000,50,100,10,20,33.54291342163086,0.23164890491962434,0.00025,188.13140280009247,232.35822205753934,57624.83907026976,9413277696,10097786880
253,12650,1000,50,100,10,20,33.44622036743164,0.23108438658714295,0.00025,202.23090490000322,232.23918893675895,57363.07966737946,9413277696,10097786880
254,12700,1000,50,100,10,20,33.61040243530273,0.2322267084121704,0.00025,184.57920289994217,232.05159442677203,57084.69222898592,9413277696,10097786880
255,12750,1000,50,100,10,20,34.01397451782226,0.23499685859680175,0.00025,183.8071212999057,231.86245669137284,56806.30188938635,9413277696,10097786880
256,12800,1000,50,100,10,20,33.86919978332519,0.2340413568019867,0.00025,190.83345380006358,231.70247075429688,56535.40286404844,9413277696,10097786880
257,12850,1000,50,100,10,20,33.86850143432617,0.23390080487728118,0.00025,184.6687375002075,231.51951360856074,56259.24180688026,9413277696,10097786880
258,12900,1000,50,100,10,20,33.63162911987305,0.2327446585893631,0.00025,186.25590350013226,231.34413330813928,55985.28026056971,9413277696,10097786880
259,12950,1000,50,100,10,20,33.802706695556644,0.23338840579986572,0.00025,184.20719030010514,231.1621843455602,55710.08642728001,9413277696,10097786880
260,13000,1000,50,100,10,20,33.51340728759766,0.23139973497390748,0.00025,186.74204360018484,230.99138648999997,55437.93275759999,9413277696,10097786880
261,13050,1000,50,100,10,20,33.38955146789551,0.23092595946788788,0.00025,184.34519250015728,230.81294128007588,55164.29296593813,9413277696,10097786880
262,13100,1000,50,100,10,20,33.653478759765626,0.2324886795282364,0.00025,187.09574799984694,230.6461449652672,54893.7825017336,9413277696,10097786880
263,13150,1000,50,100,10,20,33.28645742797852,0.22950644540786744,0.00025,189.57708089984953,230.4900340688213,54626.13807431065,9413277696,10097786880
264,13200,1000,50,100,10,20,33.47904968261719,0.2315372176170349,0.00025,187.11522320006043,230.32578515303038,54356.88529611517,9413277696,10097786880
265,13250,1000,50,100,10,20,33.2049089050293,0.22917577803134917,0.00025,180.62619620002806,230.13830630868006,54082.50198253981,9413277696,10097786880
266,13300,1000,50,100,10,20,32.98479765319824,0.2275327707529068,0.00025,189.52988550020382,229.98595766127775,53816.71409273899,9413277696,10097786880
267,13350,1000,50,100,10,20,33.57887768554688,0.23200865948200225,0.00025,190.24469879968092,229.83718355580612,53552.06376850283,9413277696,10097786880
268,13400,1000,50,100,10,20,33.390388732910154,0.23048286402225496,0.00025,183.26620110031217,229.66346890932826,53281.924786964155,9413277696,10097786880
269,13450,1000,50,100,10,20,33.693890625,0.23274556982517242,0.00025,184.92407989967614,229.4971973550191,53013.85258900941,9413277696,10097786880
270,13500,1000,50,100,10,20,33.321214874267575,0.2301635775566101,0.00025,181.94154010014609,229.3211117507407,52743.855702670364,9413277696,10097786880
271,13550,1000,50,100,10,20,33.32718206787109,0.22992801940441132,0.00025,187.25071420008317,229.1661530047968,52479.04903809847,9413277696,10097786880
272,13600,1000,50,100,10,20,33.4832126159668,0.23141003358364104,0.00025,188.46230280026793,229.01654944044148,52215.77327242066,9413277696,10097786880
273,13650,1000,50,100,10,20,33.328686279296875,0.23080982172489167,0.00025,192.6819806001149,228.88351712490845,51956.55838735422,9413277696,10097786880
274,13700,1000,50,100,10,20,33.63068518066406,0.2326337697505951,0.00025,184.2156573999673,228.72054085109457,51690.84223234737,9413277696,10097786880
275,13750,1000,50,100,10,20,33.15586801147461,0.2287719544172287,0.00025,194.50598640041426,228.5961734898185,51434.13903520916,9413277696,10097786880
276,13800,1000,50,100,10,20,33.32228280639649,0.2302801092863083,0.00025,193.7631553998217,228.4702306583328,51177.33166746655,9413277696,10097786880
277,13850,1000,50,100,10,20,33.55526495361328,0.23195627498626709,0.00025,186.5522920000367,228.31898344007223,50915.13330713611,9413277696,10097786880
278,13900,1000,50,100,10,20,33.37306695556641,0.23028973054885865,0.00025,185.78991039982066,228.16605046007234,50652.86320213606,9413277696,10097786880
279,13950,1000,50,100,10,20,33.16947264099121,0.2290940934419632,0.00025,187.92082500038669,228.0218632573472,50392.83177987373,9413277696,10097786880
280,14000,1000,50,100,10,20,33.22147494506836,0.22954016458988188,0.00025,180.64295209990814,227.85269925964363,50127.593837121596,9413277696,10097786880
281,14050,1000,50,100,10,20,33.09004434204102,0.22863964784145355,0.00025,181.07297480013222,227.68652058007143,49863.348007035645,9413277696,10097786880
282,14100,1000,50,100,10,20,32.69242926025391,0.22559248673915863,0.00025,185.95520490035415,227.53860885177323,49603.41672968656,9413277696,10097786880
283,14150,1000,50,100,10,20,32.92392727661133,0.22733177435398103,0.00025,184.86343829985708,227.38785630671387,49343.16481855691,9413277696,10097786880
284,14200,1000,50,100,10,20,33.26078880310059,0.22950330650806428,0.00025,182.3583658998832,227.2293453242951,49081.53859004774,9413277696,10097786880
285,14250,1000,50,100,10,20,32.80747235107422,0.22681373751163483,0.00025,188.79174740007147,227.09453030280736,48825.32401510358,9413277696,10097786880
286,14300,1000,50,100,10,20,32.790250671386715,0.2267602549791336,0.00025,186.27125550014898,226.9520659807685,48567.74211988446,9413277696,10097786880
287,14350,1000,50,100,10,20,33.42132080078125,0.2304770224094391,0.00025,191.41769579984248,226.8283022888498,48314.42838752501,9413277696,10097786880
288,14400,1000,50,100,10,20,33.35362689208984,0.23077703762054444,0.00025,183.27154280012473,226.6771099531244,48055.54731006237,9413277696,10097786880
289,14450,1000,50,100,10,20,33.082413269042966,0.22866348803043365,0.00025,184.20423319982365,226.53019123287245,47797.87035013609,9413277696,10097786880
290,14500,1000,50,100,10,20,33.03757116699219,0.22829539370536805,0.00025,185.09452529996634,226.38737896413798,47541.349582468974,9413277696,10097786880
291,14550,1000,50,100,10,20,32.64808856201172,0.22541647589206695,0.00025,188.15857159998268,226.25626254501782,47287.558871908725,9413277696,10097786880
292,14600,1000,50,100,10,20,33.03296914672852,0.22835609245300292,0.00025,192.96072500012815,226.1422905544527,47037.59643532616,9413277696,10097786880
293,14650,1000,50,100,10,20,32.918447082519535,0.2272677253484726,0.00025,184.23018649965525,225.99929052081959,46781.85313780965,9413277696,10097786880
294,14700,1000,50,100,10,20,33.00348916625977,0.2280130455493927,0.00025,183.90468619996682,225.85616221802695,46526.36941691355,9413277696,10097786880
295,14750,1000,50,100,10,20,32.76749038696289,0.2265419816970825,0.00025,182.56207799958065,225.70947296508444,46270.44195784231,9413277696,10097786880
296,14800,1000,50,100,10,20,32.79489605712891,0.22661900556087494,0.00025,182.53610730031505,225.56387520439267,46015.030541696106,9413277696,10097786880
297,14850,1000,50,100,10,20,33.14128692626953,0.22927047896385194,0.00025,188.23072970006615,225.43823060707066,45763.960813235346,9413277696,10097786880
298,14900,1000,50,100,10,20,32.62082971191406,0.22545536303520203,0.00025,189.71750360028818,225.3184079348997,45514.31840284974,9413277696,10097786880
299,14950,1000,50,100,10,20,32.573812561035155,0.2249436196088791,0.00025,182.92531930003315,225.17667130836097,45260.51093298056,9413277696,10097786880
300,15000,1000,50,100,10,20,32.95797068786621,0.22744330298900603,0.000125,184.657995400019,225.04166583299948,45008.3331665999,9413277696,10097786880
301,15050,1000,50,100,10,20,31.676048767089842,0.2182970806360245,0.000125,188.4918365003541,224.920489518272,44759.17741413613,9413277696,10097786880
302,15100,1000,50,100,10,20,31.719492782592773,0.21803485214710236,0.000125,188.288570899982,224.79924435099272,44510.25038149656,9413277696,10097786880
303,15150,1000,50,100,10,20,31.741241729736327,0.2182476485967636,0.000125,183.88335789972916,224.66425283861318,44258.8578092068,9413277696,10097786880
304,15200,1000,50,100,10,20,31.24755078125,0.21516086792945863,0.000125,187.4264193996787,224.5418064125008,44010.19405685015,9413277696,10097786880
305,15250,1000,50,100,10,20,31.195941162109374,0.21436399221420288,0.000125,191.67523080017418,224.434109515738,43764.65135556891,9413277696,10097786880
306,15300,1000,50,100,10,20,31.244049102783205,0.21477256333827974,0.000125,186.1170525001362,224.30914504019682,43515.974137798185,9413277696,10097786880
307,15350,1000,50,100,10,20,31.07202958679199,0.2140655916929245,0.000125,189.61677780002356,224.1961829351786,43269.86330648947,9413277696,10097786880
308,15400,1000,50,100,10,20,31.355475006103514,0.2158282939195633,0.000125,183.40254480019212,224.06378697435062,43020.24709907532,9413277696,10097786880
309,15450,1000,50,100,10,20,30.96883198547363,0.21308838927745818,0.000125,183.7380100004375,223.93334090291194,42771.26811245618,9413277696,10097786880
310,15500,1000,50,100,10,20,31.06297132873535,0.213692688703537,0.000125,185.5039154002443,223.80942635677394,42523.79100778705,9413277696,10097786880
311,15550,1000,50,100,10,20,31.183607971191407,0.21449538135528565,0.000125,194.7365903998725,223.71634484340896,42282.38917540429,9413277696,10097786880
312,15600,1000,50,100,10,20,31.242736053466796,0.2145783635377884,0.000125,186.76594100007787,223.5979629990388,42036.417043819296,9413277696,10097786880
313,15650,1000,50,100,10,20,31.34103485107422,0.21591545617580413,0.000125,186.00836460012943,223.47790968019112,41790.36911019574,9413277696,10097786880
314,15700,1000,50,100,10,20,30.848026428222656,0.21211901211738587,0.000125,185.2581988000311,223.35624284968137,41544.261170040736,9413277696,10097786880
315,15750,1000,50,100,10,20,31.065603515625,0.21409176564216614,0.000125,196.8651113002561,223.27218697809482,41305.35459094754,9413277696,10097786880
316,15800,1000,50,100,10,20,31.248012939453126,0.2150037009716034,0.000125,186.69396279985085,223.1567414329119,41060.84042365579,9413277696,10097786880
317,15850,1000,50,100,10,20,31.268712280273437,0.2151305570602417,0.000125,189.93907399987802,223.05202501135722,40818.52057707837,9413277696,10097786880
318,15900,1000,50,100,10,20,31.140403350830077,0.21424714207649231,0.000125,187.5838828003034,222.94054662044095,40575.179484920256,9413277696,10097786880
319,15950,1000,50,100,10,20,31.01864601135254,0.21309503376483918,0.000125,182.26571149984375,222.81309671943634,40329.170506217975,9413277696,10097786880
320,16000,1000,50,100,10,20,30.840689666748048,0.2121699893474579,0.000125,186.79658310022205,222.70059753499953,40086.10755629992,9413277696,10097786880
321,16050,1000,50,100,10,20,31.21856642150879,0.21447918140888214,0.000125,203.10688789980486,222.6398255230534,39852.52876862656,9413277696,10097786880
322,16100,1000,50,100,10,20,31.184499099731447,0.21457710921764372,0.000125,191.21130969980732,222.54226928478198,39612.52393269119,9413277696,10097786880
323,16150,1000,50,100,10,20,30.960175231933594,0.21332607078552246,0.000125,189.39916689973325,222.4397313925697,39371.83245648484,9413277696,10097786880
324,16200,1000,50,100,10,20,31.098348724365234,0.21372909295558928,0.000125,194.22335149999708,222.3527173558638,39134.078254632026,9413277696,10097786880
325,16250,1000,50,100,10,20,31.178164779663085,0.2141194860935211,0.000125,184.75924680009484,222.23709371015428,38891.491399277,9413277696,10097786880
326,16300,1000,50,100,10,20,31.04059864807129,0.21370000767707825,0.000125,187.8428142000921,222.1319162966255,38650.953435612835,9413277696,10097786880
327,16350,1000,50,100,10,20,31.105084671020506,0.21386404824256897,0.000125,185.80526339961216,222.02086992324143,38409.610496720765,9413277696,10097786880
328,16400,1000,50,100,10,20,31.079907333374024,0.21388059759140016,0.000125,183.49049209989607,221.9034462146342,38167.39274891708,9413277696,10097786880
329,16450,1000,50,100,10,20,30.964922271728515,0.21307168602943422,0.000125,191.61850410001352,221.81143966443713,37929.75618261875,9413277696,10097786880
330,16500,1000,50,100,10,20,31.058966827392577,0.2137276861667633,0.000125,195.82055100006983,221.73271942454616,37694.562302172846,9413277696,10097786880
331,16550,1000,50,100,10,20,30.94522087097168,0.21292211174964903,0.000125,185.65137819992378,221.62404992296064,37454.46443698035,9413277696,10097786880
332,16600,1000,50,100,10,20,31.05595362854004,0.21358738601207733,0.000125,188.39413460018113,221.52401375572242,37216.03431096137,9413277696,10097786880
333,16650,1000,50,100,10,20,30.88562626647949,0.21245361590385436,0.000125,186.51681519998237,221.4189280528525,36976.960984826364,9413277696,10097786880
334,16700,1000,50,100,10,20,30.990573745727538,0.21291852951049806,0.000125,191.6248420998454,221.32976680688566,36740.74128994302,9413277696,10097786880
335,16750,1000,50,100,10,20,30.86605676269531,0.21268155860900878,0.000125,186.5319417999126,221.22593370985044,36502.27906212532,9413277696,10097786880
336,16800,1000,50,100,10,20,30.830427871704103,0.2121346938610077,0.000125,185.69487849995494,221.12043950982098,36263.75207961064,9413277696,10097786880
337,16850,1000,50,100,10,20,31.008045822143554,0.21307096242904663,0.000125,191.8170945001766,221.03353238694413,36028.46577907189,9413277696,10097786880
338,16900,1000,50,100,10,20,30.786909713745118,0.21196223533153533,0.000125,186.57780420035124,220.93165748402305,35790.92851241173,9413277696,10097786880
339,16950,1000,50,100,10,20,30.92577490234375,0.2128391937017441,0.000125,187.69742449978366,220.83367389970485,35554.22149785248,9413277696,10097786880
340,17000,1000,50,100,10,20,30.828700881958007,0.21172331607341766,0.000125,188.16504919994622,220.7376291967641,35318.020671482256,9413277696,10097786880
341,17050,1000,50,100,10,20,30.93408360290527,0.21294701719284057,0.000125,186.37116949958727,220.63707702873887,35081.295247569484,9413277696,10097786880
342,17100,1000,50,100,10,20,30.756617919921876,0.21181383121013642,0.000125,200.78148079989478,220.57906326491178,34851.491995856064,9413277696,10097786880
343,17150,1000,50,100,10,20,30.777535232543947,0.21179589247703554,0.000125,196.88772650016472,220.5100341580181,34620.07536280884,9413277696,10097786880
344,17200,1000,50,100,10,20,30.46243542480469,0.20972927832603455,0.000125,186.79562249965966,220.41207518808133,34384.283729340685,9413277696,10097786880
345,17250,1000,50,100,10,20,30.649639251708983,0.21112285959720611,0.000125,185.30548359965906,220.31039967246326,34148.1119492318,9413277696,10097786880
346,17300,1000,50,100,10,20,30.7824514465332,0.21156533992290497,0.000125,185.86569519992918,220.21108810491376,33912.50756815672,9413277696,10097786880
347,17350,1000,50,100,10,20,30.584262145996092,0.21057942616939546,0.000125,187.12491969997063,220.11578167781036,33677.71459670499,9413277696,10097786880
348,17400,1000,50,100,10,20,30.844983810424804,0.2124591351747513,0.000125,187.94217510009184,220.02336867902315,33443.55203921152,9413277696,10097786880
349,17450,1000,50,100,10,20,30.851460723876954,0.21200428819656372,0.000125,192.08076119981706,219.9433443005728,33211.444989386495,9413277696,10097786880
350,17500,1000,50,100,10,20,30.712030487060545,0.21135402286052704,0.000125,185.89691590005532,219.8461131468575,32976.91697202862,9413277696,10097786880
351,17550,1000,50,100,10,20,30.875678527832033,0.21246776950359345,0.000125,187.27330669993535,219.7535302162388,32743.27600221958,9413277696,10097786880
352,17600,1000,50,100,10,20,30.69671340942383,0.21143977797031402,0.000125,185.95006189960986,219.65755042215858,32509.31746247947,9413277696,10097786880
353,17650,1000,50,100,10,20,30.973781814575194,0.21294942498207092,0.000125,194.82698050001636,219.58724957648744,32279.325687743654,9413277696,10097786880
354,17700,1000,50,100,10,20,30.762762817382814,0.2116712203025818,0.000125,188.44148840010166,219.49930874096088,32046.89907618029,9413277696,10097786880
355,17750,1000,50,100,10,20,30.67456057739258,0.21111324763298034,0.000125,183.67918389989063,219.3984655991551,31812.777511877488,9413277696,10097786880
356,17800,1000,50,100,10,20,30.695705505371095,0.21105084311962127,0.000125,188.79748419998214,219.31274529353956,31581.035322269698,9413277696,10097786880
357,17850,1000,50,100,10,20,30.449879364013672,0.20958241391181945,0.000125,188.61554059991613,219.2268014106448,31349.43260172221,9413277696,10097786880
358,17900,1000,50,100,10,20,30.893408905029297,0.21298242902755737,0.000125,187.136098400224,219.13721170837928,31117.484062589858,9413277696,10097786880
359,17950,1000,50,100,10,20,30.980189025878907,0.2133793898820877,0.000125,186.53454519994557,219.04645775738211,30885.55054379088,9413277696,10097786880
360,18000,1000,50,100,10,20,30.518796325683592,0.21004366791248322,0.000125,180.4142018002458,218.93921093999978,30651.48953159997,9413277696,10097786880
361,18050,1000,50,100,10,20,30.340649658203127,0.20876387190818788,0.000125,181.01396609982476,218.8343969844875,30417.981180843763,9413277696,10097786880
362,18100,1000,50,100,10,20,30.921880294799806,0.2125661451816559,0.000125,190.13119280012324,218.7551572914364,30188.211706218222,9413277696,10097786880
363,18150,1000,50,100,10,20,30.779061416625975,0.21216883754730226,0.000125,183.8517634999007,218.65906685041315,29956.292158506603,9413277696,10097786880
364,18200,1000,50,100,10,20,31.128209671020507,0.21414857351779937,0.000125,187.90622399980202,218.57462270934118,29726.148688470403,9413277696,10097786880
365,18250,1000,50,100,10,20,30.740356185913086,0.2112795752286911,0.000125,185.23457930004224,218.48332675178088,29495.24911149042,9413277696,10097786880
366,18300,1000,50,100,10,20,30.64055563354492,0.21108783066272735,0.000125,181.7792547000572,218.3832784994541,29263.359318926847,9413277696,10097786880
367,18350,1000,50,100,10,20,30.54901043701172,0.2100201154947281,0.000125,183.80619370006025,218.28910629100824,29032.451136704094,9413277696,10097786880
368,18400,1000,50,100,10,20,30.80949792480469,0.211858922123909,0.000125,189.8866130998358,218.21196601603245,28803.979514116283,9413277696,10097786880
369,18450,1000,50,100,10,20,30.438207611083985,0.20960792672634124,0.000125,187.9051288003102,218.12987598075927,28575.013753479463,9413277696,10097786880
370,18500,1000,50,100,10,20,30.594187118530275,0.2104149261713028,0.000125,183.00322279985994,218.03497780972992,28344.54711526489,9413277696,10097786880
371,18550,1000,50,100,10,20,30.554726013183593,0.2102989571094513,0.000125,180.82076000003144,217.93487012830144,28113.598246550886,9413277696,10097786880
372,18600,1000,50,100,10,20,30.768025756835936,0.21184656929969786,0.000125,184.94657499995083,217.8462344887103,27884.31801455492,9413277696,10097786880
373,18650,1000,50,100,10,20,30.634711380004884,0.21096415495872498,0.000125,184.42808819981292,217.75668246058956,27655.098672494874,9413277696,10097786880
374,18700,1000,50,100,10,20,30.551178939819337,0.21016609966754912,0.000125,180.95532880024984,217.65832504545423,27424.94895572723,9413277696,10097786880
375,18750,1000,50,100,10,20,30.327659942626955,0.20898082041740418,0.000125,184.97191850002855,217.5712044509339,27196.400556366738,9413277696,10097786880
376,18800,1000,50,100,10,20,30.54740830993652,0.2102260081768036,0.000125,180.4635658999905,217.47271338510674,26966.616459753237,9413277696,10097786880
377,18850,1000,50,100,10,20,30.510163925170897,0.21008240389823912,0.000125,185.2089460999705,217.38720537612673,26738.626261263587,9413277696,10097786880
378,18900,1000,50,100,10,20,30.252552764892577,0.20799005115032196,0.000125,184.32231849990785,217.29977388042346,26510.57241341166,9413277696,10097786880
379,18950,1000,50,100,10,20,30.652348907470703,0.2108093729019165,0.000125,184.8973587998189,217.2143498662267,26282.93633381343,9413277696,10097786880
380,19000,1000,50,100,10,20,30.529583541870117,0.20988468873500823,0.000125,182.55385580006987,217.12317857289514,26054.781428747418,9413277696,10097786880
381,19050,1000,50,100,10,20,30.524745407104493,0.2099318963289261,0.000125,184.22759369993582,217.03707357532812,25827.411755464047,9413277696,10097786880
382,19100,1000,50,100,10,20,30.50112944030762,0.2098871307373047,0.000125,187.2547570001334,216.95918422722482,25601.183738812528,9413277696,10097786880
383,19150,1000,50,100,10,20,30.29844319152832,0.20822724187374114,0.000125,187.19070710008964,216.88150268929522,25375.13581464754,9413277696,10097786880
384,19200,1000,50,100,10,20,30.42689538574219,0.20935630023479462,0.000125,187.1649329001084,216.80415969999981,25149.28252519998,9413277696,10097786880
