epoch,optimizer_updates,processed_trajectories,optimizer_batches,microbatches,micro_batch_size,effective_batch_size,backward_loss_mean_per_trajectory,full_spacetime_loss_mean_per_trajectory,learning_rate,epoch_seconds,mean_epoch_seconds_this_run,estimated_remaining_seconds,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes
380,38000,1000,100,200,5,10,0.4347138177156448,0.4347138177156448,0.000125,83.33000329975039,129.92735328605326,15591.282394326392,6754928640,8269070336
381,38100,1000,100,200,5,10,0.4360636171102524,0.4360636171102524,0.000125,83.4441506001167,129.8061954669295,15446.93726056461,6754928640,8269070336
382,38200,1000,100,200,5,10,0.43520175385475157,0.43520175385475157,0.000125,83.3483816999942,129.68462012853493,15302.785175167122,6754928640,8269070336
383,38300,1000,100,200,5,10,0.4355364527702332,0.4355364527702332,0.000125,83.1280324999243,129.56310651253293,15158.883461966352,6754928640,8269070336
384,38400,1000,100,200,5,10,0.4351305295228958,0.4351305295228958,0.000125,83.1762220999226,129.4423677138026,15015.314654801103,6754928640,8269070336
385,38500,1000,100,200,5,10,0.43354785490036013,0.43354785490036013,0.000125,82.85574949998409,129.3214167140267,14871.96292211307,6754928640,8269070336
386,38600,1000,100,200,5,10,0.4369620736837387,0.4369620736837387,0.000125,83.23911939980462,129.20207660414587,14729.03673287263,6754928640,8269070336
387,38700,1000,100,200,5,10,0.43690446281433104,0.43690446281433104,0.000125,83.28387730009854,129.08348209302372,14586.43347651168,6754928640,8269070336
388,38800,1000,100,200,5,10,0.4344674036502838,0.4344674036502838,0.000125,83.33403450017795,128.96561573505204,14444.148962325828,6754928640,8269070336
389,38900,1000,100,200,5,10,0.43438996422290804,0.43438996422290804,0.000125,83.10903079994023,128.8477939766075,14302.105131403434,6754928640,8269070336
390,39000,1000,100,200,5,10,0.4339197404384613,0.4339197404384613,0.000125,83.40685810009018,128.73132893615403,14160.446182976943,6754928640,8269070336
391,39100,1000,100,200,5,10,0.43594315910339354,0.43594315910339354,0.000125,83.12409939989448,128.61559925652216,14019.100318960915,6754928640,8269070336
392,39200,1000,100,200,5,10,0.43582843041419983,0.43582843041419983,0.000125,83.29016300011426,128.50001908469426,13878.00206114698,6754928640,8269070336
393,39300,1000,100,200,5,10,0.4351757324934006,0.4351757324934006,0.000125,83.33731870027259,128.38514575801563,13737.210596107672,6754928640,8269070336
394,39400,1000,100,200,5,10,0.43398407864570615,0.43398407864570615,0.000125,83.17815549997613,128.27046011751375,13596.668772456458,6754928640,8269070336
395,39500,1000,100,200,5,10,0.4344976543188095,0.4344976543188095,0.000125,83.30768179986626,128.15667300025308,13456.450665026574,6754928640,8269070336
396,39600,1000,100,200,5,10,0.4353287645578384,0.4353287645578384,0.000125,83.33456629980356,128.0435347492428,13316.527613921253,6754928640,8269070336
397,39700,1000,100,200,5,10,0.43330127561092374,0.43330127561092374,0.000125,83.28357130009681,127.93083323753189,13176.875823465783,6754928640,8269070336
398,39800,1000,100,200,5,10,0.4339259556531906,0.4339259556531906,0.000125,83.62408949993551,127.81955107286498,13037.594209432229,6754928640,8269070336
399,39900,1000,100,200,5,10,0.43458346021175387,0.43458346021175387,0.000125,83.56841289997101,127.70869462982516,12898.57815761234,6754928640,8269070336
400,40000,1000,100,200,5,10,0.434471734046936,0.434471734046936,6.25e-05,83.48322479985654,127.59817037325003,12759.817037325003,6754928640,8269070336
401,40100,1000,100,200,5,10,0.4327378879785538,0.4327378879785538,6.25e-05,83.65421279985458,127.4893896149627,12621.449571881307,6754928640,8269070336
402,40200,1000,100,200,5,10,0.4321431106328964,0.4321431106328964,6.25e-05,83.27754239970818,127.37945874626934,12483.186957134394,6754928640,8269070336
403,40300,1000,100,200,5,10,0.43163793194293976,0.43163793194293976,6.25e-05,83.32856100006029,127.27019638759396,12345.209049596613,6754928640,8269070336
404,40400,1000,100,200,5,10,0.4312148241996765,0.4312148241996765,6.25e-05,83.62963220011443,127.16223062104015,12207.574139619854,6754928640,8269070336
405,40500,1000,100,200,5,10,0.43083293867111205,0.43083293867111205,6.25e-05,83.51438469998538,127.05451931481561,12070.179334907483,6754928640,8269070336
406,40600,1000,100,200,5,10,0.4300437231063843,0.4300437231063843,6.25e-05,83.45129100000486,126.94716727931117,11933.03372425525,6754928640,8269070336
407,40700,1000,100,200,5,10,0.4293662393093109,0.4293662393093109,6.25e-05,82.98043770017102,126.83918158697875,11796.043887589025,6754928640,8269070336
408,40800,1000,100,200,5,10,0.43253669238090514,0.43253669238090514,6.25e-05,83.7030558004044,126.7335010926472,11659.482100523543,6754928640,8269070336
409,40900,1000,100,200,5,10,0.4296011040210724,0.4296011040210724,6.25e-05,83.63382350001484,126.62815992567292,11523.162553236236,6754928640,8269070336
410,41000,1000,100,200,5,10,0.43131763172149656,0.43131763172149656,6.25e-05,83.28151440015063,126.52248142804928,11387.023328524434,6754928640,8269070336
411,41100,1000,100,200,5,10,0.43120370399951935,0.43120370399951935,6.25e-05,83.33543009962887,126.41818576691097,11251.218533255076,6754928640,8269070336
412,41200,1000,100,200,5,10,0.43027871429920195,0.43027871429920195,6.25e-05,83.38031810009852,126.31378740388381,11115.613291541775,6754928640,8269070336
413,41300,1000,100,200,5,10,0.43109127604961395,0.43109127604961395,6.25e-05,83.63365540001541,126.21049041041233,10980.312665705873,6754928640,8269070336
414,41400,1000,100,200,5,10,0.42960623729228975,0.42960623729228975,6.25e-05,83.71143890032545,126.10788205459012,10845.27785669475,6754928640,8269070336
415,41500,1000,100,200,5,10,0.4302059506177902,0.4302059506177902,6.25e-05,83.4166389000602,126.00505756674761,10710.429893173547,6754928640,8269070336
416,41600,1000,100,200,5,10,0.431235400557518,0.431235400557518,6.25e-05,83.24371400009841,125.9023031550482,10575.79346502405,6754928640,8269070336
417,41700,1000,100,200,5,10,0.4306637953519821,0.4306637953519821,6.25e-05,83.12308749975637,125.7997545223031,10441.379625351157,6754928640,8269070336
418,41800,1000,100,200,5,10,0.42946910750865935,0.42946910750865935,6.25e-05,83.45428869966418,125.69849558301497,10307.276637807228,6754928640,8269070336
419,41900,1000,100,200,5,10,0.42934278678894044,0.42934278678894044,6.25e-05,83.6181632000953,125.59812426658765,10173.448065593599,6754928640,8269070336
420,42000,1000,100,200,5,10,0.42847550761699676,0.42847550761699676,6.25e-05,83.68493320001289,125.49838184071483,10039.870547257186,6754928640,8269070336
421,42100,1000,100,200,5,10,0.4299639471769333,0.4299639471769333,6.25e-05,83.69178500026464,125.399914811164,9906.593270081956,6754928640,8269070336
422,42200,1000,100,200,5,10,0.42644966530799866,0.42644966530799866,6.25e-05,83.51181659987196,125.30070470734631,9773.454967173013,6754928640,8269070336
423,42300,1000,100,200,5,10,0.42789123523235323,0.42789123523235323,6.25e-05,83.42426209989935,125.20174310378286,9640.53421899128,6754928640,8269070336
424,42400,1000,100,200,5,10,0.43011239016056063,0.43011239016056063,6.25e-05,83.46425439976156,125.1033492985858,9507.85454669252,6754928640,8269070336
425,42500,1000,100,200,5,10,0.4289857258796692,0.4289857258796692,6.25e-05,83.52322799991816,125.00555614094195,9375.416710570646,6754928640,8269070336
426,42600,1000,100,200,5,10,0.43092119884490965,0.43092119884490965,6.25e-05,83.31578080030158,124.90773395633876,9243.172312769068,6754928640,8269070336
427,42700,1000,100,200,5,10,0.42920780956745147,0.42920780956745147,6.25e-05,83.48103539971635,124.81077513793937,9111.186585069574,6754928640,8269070336
428,42800,1000,100,200,5,10,0.4293080637454987,0.4293080637454987,6.25e-05,83.58602449996397,124.71451314649583,8979.4449465477,6754928640,8269070336
429,42900,1000,100,200,5,10,0.42986076140403745,0.42986076140403745,6.25e-05,83.70058920001611,124.618958330304,8847.946041451583,6754928640,8269070336
430,43000,1000,100,200,5,10,0.4311203362941742,0.4311203362941742,6.25e-05,83.34291209978983,124.52300701720944,8716.610491204661,6754928640,8269070336
431,43100,1000,100,200,5,10,0.42797446858882904,0.42797446858882904,6.25e-05,83.2933659995906,124.42809851345739,8585.53879742856,6754928640,8269070336
432,43200,1000,100,200,5,10,0.42895064759254453,0.42895064759254453,6.25e-05,83.34102339996025,124.33303964791682,8454.646696058344,6754928640,8269070336
433,43300,1000,100,200,5,10,0.4304155557155609,0.4304155557155609,6.25e-05,83.30567040015012,124.23833648383393,8323.968544416874,6754928640,8269070336
434,43400,1000,100,200,5,10,0.4303308616876602,0.4303308616876602,6.25e-05,83.3633194998838,124.14420631382515,8193.51761671246,6754928640,8269070336
435,43500,1000,100,200,5,10,0.4301335564851761,0.4301335564851761,6.25e-05,83.24746529990807,124.05024148505824,8063.265696528785,6754928640,8269070336
436,43600,1000,100,200,5,10,0.4287738938331604,0.4287738938331604,6.25e-05,83.52393960021436,123.95733733922073,7933.269589710127,6754928640,8269070336
437,43700,1000,100,200,5,10,0.42749090409278867,0.42749090409278867,6.25e-05,83.05171839985996,123.86377575492072,7803.417872560006,6754928640,8269070336
438,43800,1000,100,200,5,10,0.429334445476532,0.429334445476532,6.25e-05,83.4149329001084,123.77146475456685,7673.830814783145,6754928640,8269070336
439,43900,1000,100,200,5,10,0.4291657149791718,0.4291657149791718,6.25e-05,83.63438010029495,123.68007058656089,7544.4843057802145,6754928640,8269070336
440,44000,1000,100,200,5,10,0.429218323469162,0.429218323469162,6.25e-05,83.18864230019972,123.58808873454637,7415.285324072783,6754928640,8269070336
441,44100,1000,100,200,5,10,0.429282860994339,0.429282860994339,6.25e-05,83.29733400000259,123.49749087981876,7286.351961909307,6754928640,8269070336
442,44200,1000,100,200,5,10,0.4281925917863846,0.4281925917863846,6.25e-05,83.26120809977874,123.40651523574715,7157.577883673334,6754928640,8269070336
443,44300,1000,100,200,5,10,0.4290918630361557,0.4290918630361557,6.25e-05,83.5544384997338,123.31660680541806,7029.04658790883,6754928640,8269070336
444,44400,1000,100,200,5,10,0.4283535910844803,0.4283535910844803,6.25e-05,83.19661389989778,123.22628654572098,6900.672046560375,6754928640,8269070336
445,44500,1000,100,200,5,10,0.4285842796564102,0.4285842796564102,6.25e-05,83.41883750027046,123.13688257842774,6772.528541813526,6754928640,8269070336
446,44600,1000,100,200,5,10,0.42828183102607725,0.42828183102607725,6.25e-05,83.19319170014933,123.04736883632292,6644.557917161437,6754928640,8269070336
447,44700,1000,100,200,5,10,0.4268812063932419,0.4268812063932419,6.25e-05,83.18871069978923,122.9582471170023,6516.787097201122,6754928640,8269070336
448,44800,1000,100,200,5,10,0.43019696164131166,0.43019696164131166,6.25e-05,83.52318540029228,122.87027885245541,6389.254500327682,6754928640,8269070336
449,44900,1000,100,200,5,10,0.43008070373535157,0.43008070373535157,6.25e-05,83.05965630011633,122.78166530356391,6261.864930481759,6754928640,8269070336
450,45000,1000,100,200,5,10,0.42737977516651154,0.42737977516651154,6.25e-05,83.53599910018966,122.69450537022307,6134.725268511153,6754928640,8269070336
451,45100,1000,100,200,5,10,0.42753849959373474,0.42753849959373474,6.25e-05,83.24355109967291,122.60782728514462,6007.783536972087,6754928640,8269070336
452,45200,1000,100,200,5,10,0.427065309882164,0.427065309882164,6.25e-05,83.20061780000106,122.52068673362915,5880.992963214199,6754928640,8269070336
453,45300,1000,100,200,5,10,0.42885769927501677,0.42885769927501677,6.25e-05,83.43815009994432,122.4344516476826,5754.419227441082,6754928640,8269070336
454,45400,1000,100,200,5,10,0.428802428483963,0.428802428483963,6.25e-05,83.10533769987524,122.34787618964788,5628.002304723803,6754928640,8269070336
455,45500,1000,100,200,5,10,0.4278172665834427,0.4278172665834427,6.25e-05,83.57840120000765,122.26272856263792,5501.822785318706,6754928640,8269070336
456,45600,1000,100,200,5,10,0.4269086776971817,0.4269086776971817,6.25e-05,83.54450669977814,122.17786737302677,5375.826164413178,6754928640,8269070336
457,45700,1000,100,200,5,10,0.4275125958919525,0.4275125958919525,6.25e-05,83.46814020024613,122.09320153260433,5250.007665901986,6754928640,8269070336
458,45800,1000,100,200,5,10,0.42826105368137357,0.42826105368137357,6.25e-05,83.42988249985501,122.00883502314501,5124.371070972091,6754928640,8269070336
459,45900,1000,100,200,5,10,0.4263298010826111,0.4263298010826111,6.25e-05,83.50082920026034,121.92498299716779,4998.924302883879,6754928640,8269070336
460,46000,1000,100,200,5,10,0.4268790123462677,0.4268790123462677,6.25e-05,83.52820540033281,121.84155616086969,4873.662246434787,6754928640,8269070336
461,46100,1000,100,200,5,10,0.42768223643302916,0.42768223643302916,6.25e-05,83.01001509977505,121.75807821171443,4748.565050256863,6754928640,8269070336
462,46200,1000,100,200,5,10,0.42778684103488923,0.42778684103488923,6.25e-05,83.11211899993941,121.67447420476242,4623.630019780972,6754928640,8269070336
463,46300,1000,100,200,5,10,0.4284627847671509,0.4284627847671509,6.25e-05,83.71949209971353,121.59256320345652,4498.924838527892,6754928640,8269070336
464,46400,1000,100,200,5,10,0.4286474716067314,0.4286474716067314,6.25e-05,83.31232149992138,121.51010047607846,4374.363617138824,6754928640,8269070336
465,46500,1000,100,200,5,10,0.4281180331707001,0.4281180331707001,6.25e-05,83.52913470007479,121.42845768731247,4249.996019055937,6754928640,8269070336
466,46600,1000,100,200,5,10,0.42779335725307466,0.42779335725307466,6.25e-05,83.38576309988275,121.34686177854162,4125.7933004704155,6754928640,8269070336
467,46700,1000,100,200,5,10,0.427529833316803,0.427529833316803,6.25e-05,83.35929370019585,121.26555989443263,4001.7634765162766,6754928640,8269070336
468,46800,1000,100,200,5,10,0.42691998374462126,0.42691998374462126,6.25e-05,83.29004740016535,121.18446291730795,3877.9028133538545,6754928640,8269070336
469,46900,1000,100,200,5,10,0.42610419178009035,0.42610419178009035,6.25e-05,83.75181599985808,121.10471651983012,3754.2462121147337,6754928640,8269070336
470,47000,1000,100,200,5,10,0.4293281745910644,0.4293281745910644,6.25e-05,83.57562790019438,121.0249143814896,3630.7474314446877,6754928640,8269070336
471,47100,1000,100,200,5,10,0.4266254823207855,0.4266254823207855,6.25e-05,83.0971257998608,120.9452216569008,3507.411428050123,6754928640,8269070336
472,47200,1000,100,200,5,10,0.42824315202236174,0.42824315202236174,6.25e-05,83.1406302000396,120.8651723213991,3384.224824999175,6754928640,8269070336
473,47300,1000,100,200,5,10,0.4280965325832367,0.4280965325832367,6.25e-05,83.13143000006676,120.78543859386883,3261.2068420344585,6754928640,8269070336
474,47400,1000,100,200,5,10,0.4272577496767044,0.4272577496767044,6.25e-05,83.34829319966957,120.70650184767926,3138.369048039661,6754928640,8269070336
475,47500,1000,100,200,5,10,0.4283764613866806,0.4283764613866806,6.25e-05,83.11401350004598,120.62740003431608,3015.685000857902,6754928640,8269070336
476,47600,1000,100,200,5,10,0.4268192739486694,0.4268192739486694,6.25e-05,83.25495499977842,120.54893599327814,2893.1744638386754,6754928640,8269070336
477,47700,1000,100,200,5,10,0.42720259857177734,0.42720259857177734,6.25e-05,83.19293050002307,120.47066663878441,2770.8253326920412,6754928640,8269070336
478,47800,1000,100,200,5,10,0.4284124265909195,0.4284124265909195,6.25e-05,83.3188919997774,120.39298762405919,2648.645727729302,6754928640,8269070336
479,47900,1000,100,200,5,10,0.4278659038543701,0.4278659038543701,6.25e-05,83.15871870005503,120.31530274112761,2526.62135756368,6754928640,8269070336
480,48000,1000,100,200,5,10,0.4267227689027786,0.4267227689027786,6.25e-05,83.49031699961051,120.23863388416746,2404.7726776833492,6754928640,8269070336
481,48100,1000,100,200,5,10,0.4266200966835022,0.4266200966835022,6.25e-05,82.82911980012432,120.16155433472005,2283.069532359681,6754928640,8269070336
482,48200,1000,100,200,5,10,0.4258918480873108,0.4258918480873108,6.25e-05,83.05583399999887,120.08462115124551,2161.523180722419,6754928640,8269070336
483,48300,1000,100,200,5,10,0.42745437180995943,0.42745437180995943,6.25e-05,83.35238409973681,120.00861067080766,2040.1463814037302,6754928640,8269070336
484,48400,1000,100,200,5,10,0.42401510393619535,0.42401510393619535,6.25e-05,83.12712460011244,119.93244887624044,1918.919182019847,6754928640,8269070336
485,48500,1000,100,200,5,10,0.42552458477020266,0.42552458477020266,6.25e-05,83.11553429998457,119.85658206886602,1797.8487310329904,6754928640,8269070336
486,48600,1000,100,200,5,10,0.42756100809574127,0.42756100809574127,6.25e-05,83.37805490009487,119.7815693831282,1676.941971363795,6754928640,8269070336
487,48700,1000,100,200,5,10,0.4262984338998795,0.4262984338998795,6.25e-05,83.27113940007985,119.70665008665371,1556.1864511264982,6754928640,8269070336
488,48800,1000,100,200,5,10,0.42811921739578246,0.42811921739578246,6.25e-05,83.11768750008196,119.63171136024653,1435.5805363229583,6754928640,8269070336
489,48900,1000,100,200,5,10,0.42669747352600096,0.42669747352600096,6.25e-05,83.24804069986567,119.55736085971444,1315.1309694568588,6754928640,8269070336
490,49000,1000,100,200,5,10,0.42657264816761015,0.42657264816761015,6.25e-05,82.81858550012112,119.4824291767353,1194.8242917673529,6754928640,8269070336
491,49100,1000,100,200,5,10,0.4271563460826874,0.4271563460826874,6.25e-05,83.06960129970685,119.4089358981676,1074.6804230835085,6754928640,8269070336
492,49200,1000,100,200,5,10,0.4284918193817139,0.4284918193817139,6.25e-05,83.32192610017955,119.3356421040655,954.685136832524,6754928640,8269070336
493,49300,1000,100,200,5,10,0.42535635685920714,0.42535635685920714,6.25e-05,82.85927350027487,119.26169346916842,834.8318542841789,6754928640,8269070336
494,49400,1000,100,200,5,10,0.4262767164707184,0.4262767164707184,6.25e-05,82.99330319976434,119.1883163595146,715.1298981570876,6754928640,8269070336
495,49500,1000,100,200,5,10,0.42779345309734346,0.42779345309734346,6.25e-05,83.12583300005645,119.11550372040483,595.5775186020242,6754928640,8269070336
496,49600,1000,100,200,5,10,0.42771087849140166,0.42771087849140166,6.25e-05,82.98134730011225,119.04270843225869,476.17083372903477,6754928640,8269070336
497,49700,1000,100,200,5,10,0.42753626799583433,0.42753626799583433,6.25e-05,83.04670229973271,118.97031887907487,356.9109566372246,6754928640,8269070336
498,49800,1000,100,200,5,10,0.4261929734945297,0.4261929734945297,6.25e-05,82.7427656003274,118.89761230180761,237.79522460361522,6754928640,8269070336
499,49900,1000,100,200,5,10,0.4248586045503616,0.4248586045503616,6.25e-05,83.27139919996262,118.82625822905817,118.82625822905817,6754928640,8269070336
500,50000,1000,100,200,5,10,0.4267805370092392,0.4267805370092392,3.125e-05,83.37128550000489,118.7554095576005,0.0,6754928640,8269070336
