cohort,resolution,metric,experiment,method,seed,absolute_time,lead_time,population,finite_count,mean,sample_sd,median,p95,maximum
test_1040_1219,N128,full_relative_l2,M3,FNO-2D,fixed,5.6,0.5999999999999996,180,180,0.2295356932870405,0.0337907950167422,0.2259439562780282,0.276091619459345,0.4717535894428992
test_1040_1219,N128,full_relative_l2,M3,FNO-2D,fixed,5.7,0.7000000000000002,180,180,0.2384700924600462,0.0349975495004669,0.2355677361181083,0.2852482884690108,0.4802268129878775
test_1040_1219,N128,full_relative_l2,M3,FNO-2D,fixed,5.8,0.7999999999999998,180,180,0.2494723294475369,0.0369743203572936,0.2473907066572699,0.3018378146392185,0.483697821102704
test_1040_1219,N128,full_relative_l2,M3,FNO-2D,fixed,5.9,0.9000000000000004,180,180,0.2593339163495506,0.0392336974726666,0.2557568678940713,0.3235802348368233,0.4706924572985411
test_1040_1219,N128,full_relative_l2,M3,FNO-2D,fixed,6.0,1.0,180,180,0.2712951470911529,0.0421040832686769,0.2674188348467239,0.3469641420165044,0.4606724124471629
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.0,0.0,180,180,0.0,0.0,0.0,0.0,0.0
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.1,0.0999999999999996,180,180,0.1678688087858499,0.0239715976302582,0.1687783926357475,0.2109875058185222,0.22562083614224
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.2,0.2000000000000001,180,180,0.2461580627756686,0.0338848601377014,0.2500652954768189,0.2994395867072089,0.3320036708444173
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.3,0.2999999999999998,180,180,0.2754529839663359,0.0319899864159746,0.275364782416193,0.3247388800323715,0.3634574126333066
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.4,0.4000000000000003,180,180,0.2946700637922338,0.0330093711852554,0.293632472977966,0.3466262571425178,0.4107937967828649
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.5,0.5,180,180,0.315897950311088,0.0354031204154591,0.316360916782774,0.3739506546185839,0.4578029037507963
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.6,0.5999999999999996,180,180,0.3408982735833364,0.0382414176077968,0.3421641901354293,0.4028585963620918,0.4982477733389142
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.7,0.7000000000000002,180,180,0.3674891687337766,0.041980115872625,0.3685186790933695,0.4351055547724703,0.5339048994529891
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.8,0.7999999999999998,180,180,0.3947236488356066,0.04638026375316,0.3935632989125915,0.4717632215280277,0.5633409294558276
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,5.9,0.9000000000000004,180,180,0.4230904641983242,0.0508142072394284,0.4187691485736353,0.5077125636391886,0.5857977670550345
test_1040_1219,N128,full_relative_l2,M3,FNO-3D,fixed,6.0,1.0,180,180,0.4523522484240324,0.0548480742642595,0.4473099782858732,0.5508113592549634,0.6030655455610512
